sym,tf,thresh,tp,sl,horizon,rr,fires,fire_pct,trades_mo,wr,ev_trade,monthly_ev,wins,losses,timeouts
ETH/USDT,15m,0.45,0.1,0.008,24,12.5,433,2.89,83.2,0.7,0.418,34.783,2,279,152
ETH/USDT,15m,0.45,0.1,0.008,36,12.5,433,2.89,83.2,2.0,0.567,47.158,6,293,134
ETH/USDT,15m,0.45,0.1,0.008,48,12.5,433,2.89,83.2,2.3,0.529,44.026,7,299,127
ETH/USDT,15m,0.45,0.1,0.01,4,10.0,433,2.89,83.2,0.0,0.215,17.917,0,151,282
ETH/USDT,15m,0.45,0.1,0.01,6,10.0,433,2.89,83.2,0.0,0.345,28.678,0,169,264
ETH/USDT,15m,0.45,0.1,0.01,8,10.0,433,2.89,83.2,1.1,0.442,36.755,2,187,244
ETH/USDT,15m,0.45,0.1,0.01,12,10.0,433,2.89,83.2,1.0,0.422,35.134,2,207,224
ETH/USDT,15m,0.45,0.1,0.01,16,10.0,433,2.89,83.2,0.9,0.434,36.074,2,222,209
ETH/USDT,15m,0.45,0.1,0.01,20,10.0,433,2.89,83.2,0.8,0.436,36.308,2,247,184
ETH/USDT,15m,0.45,0.1,0.01,24,10.0,433,2.89,83.2,1.1,0.42,34.979,3,259,171
ETH/USDT,15m,0.45,0.1,0.01,36,10.0,433,2.89,83.2,2.5,0.572,47.605,7,276,150
ETH/USDT,15m,0.45,0.1,0.01,48,10.0,433,2.89,83.2,2.8,0.522,43.412,8,282,143
ETH/USDT,15m,0.45,0.1,0.015,4,6.7,433,2.89,83.2,0.0,0.223,18.555,0,97,336
ETH/USDT,15m,0.45,0.1,0.015,6,6.7,433,2.89,83.2,0.0,0.348,28.949,0,118,315
ETH/USDT,15m,0.45,0.1,0.015,8,6.7,433,2.89,83.2,2.2,0.475,39.56,3,135,295
ETH/USDT,15m,0.45,0.1,0.015,12,6.7,433,2.89,83.2,1.9,0.471,39.18,3,151,279
ETH/USDT,15m,0.45,0.1,0.015,16,6.7,433,2.89,83.2,1.7,0.457,38.015,3,170,260
ETH/USDT,15m,0.45,0.1,0.015,20,6.7,433,2.89,83.2,1.6,0.447,37.232,3,190,240
ETH/USDT,15m,0.45,0.1,0.015,24,6.7,433,2.89,83.2,1.9,0.411,34.192,4,209,220
ETH/USDT,15m,0.45,0.1,0.015,36,6.7,433,2.89,83.2,3.2,0.512,42.63,8,241,184
ETH/USDT,15m,0.45,0.1,0.015,48,6.7,433,2.89,83.2,3.5,0.47,39.104,9,246,178
ETH/USDT,15m,0.45,0.1,0.02,4,5.0,433,2.89,83.2,0.0,0.265,22.074,0,55,378
ETH/USDT,15m,0.45,0.1,0.02,6,5.0,433,2.89,83.2,0.0,0.382,31.806,0,82,351
ETH/USDT,15m,0.45,0.1,0.02,8,5.0,433,2.89,83.2,3.1,0.52,43.273,3,93,337
ETH/USDT,15m,0.45,0.1,0.02,12,5.0,433,2.89,83.2,2.5,0.499,41.561,3,117,313
ETH/USDT,15m,0.45,0.1,0.02,16,5.0,433,2.89,83.2,2.1,0.499,41.538,3,137,293
ETH/USDT,15m,0.45,0.1,0.02,20,5.0,433,2.89,83.2,1.9,0.476,39.624,3,152,278
ETH/USDT,15m,0.45,0.1,0.02,24,5.0,433,2.89,83.2,2.4,0.449,37.347,4,165,264
ETH/USDT,15m,0.45,0.1,0.02,36,5.0,433,2.89,83.2,3.9,0.63,52.388,8,198,227
ETH/USDT,15m,0.45,0.1,0.02,48,5.0,433,2.89,83.2,5.1,0.602,50.125,11,205,217
ETH/USDT,15m,0.45,0.1,0.025,4,4.0,433,2.89,83.2,0.0,0.301,25.025,0,33,400
ETH/USDT,15m,0.45,0.1,0.025,6,4.0,433,2.89,83.2,0.0,0.397,33.044,0,52,381
ETH/USDT,15m,0.45,0.1,0.025,8,4.0,433,2.89,83.2,4.2,0.519,43.218,3,69,361
ETH/USDT,15m,0.45,0.1,0.025,12,4.0,433,2.89,83.2,3.0,0.478,39.773,3,96,334
ETH/USDT,15m,0.45,0.1,0.025,16,4.0,433,2.89,83.2,2.6,0.451,37.564,3,111,319
ETH/USDT,15m,0.45,0.1,0.025,20,4.0,433,2.89,83.2,2.4,0.435,36.188,3,121,309
ETH/USDT,15m,0.45,0.1,0.025,24,4.0,433,2.89,83.2,2.9,0.454,37.781,4,132,297
ETH/USDT,15m,0.45,0.1,0.025,36,4.0,433,2.89,83.2,4.5,0.596,49.633,8,168,257
ETH/USDT,15m,0.45,0.1,0.025,48,4.0,433,2.89,83.2,5.8,0.591,49.184,11,180,242
ETH/USDT,15m,0.5,0.01,0.008,4,1.2,329,2.2,63.2,50.2,0.112,7.084,131,130,68
ETH/USDT,15m,0.5,0.01,0.008,6,1.2,329,2.2,63.2,54.0,0.156,9.839,154,131,44
ETH/USDT,15m,0.5,0.01,0.008,8,1.2,329,2.2,63.2,54.7,0.172,10.874,164,136,29
ETH/USDT,15m,0.5,0.01,0.008,12,1.2,329,2.2,63.2,54.4,0.177,11.2,172,144,13
ETH/USDT,15m,0.5,0.01,0.008,16,1.2,329,2.2,63.2,54.3,0.173,10.94,175,147,7
ETH/USDT,15m,0.5,0.01,0.008,20,1.2,329,2.2,63.2,54.0,0.17,10.739,175,149,5
ETH/USDT,15m,0.5,0.01,0.008,24,1.2,329,2.2,63.2,54.0,0.17,10.761,176,150,3
ETH/USDT,15m,0.5,0.01,0.008,36,1.2,329,2.2,63.2,54.0,0.171,10.842,176,150,3
ETH/USDT,15m,0.5,0.01,0.008,48,1.2,329,2.2,63.2,54.0,0.169,10.708,176,150,3
ETH/USDT,15m,0.5,0.015,0.008,4,1.9,329,2.2,63.2,40.1,0.186,11.756,93,139,97
ETH/USDT,15m,0.5,0.015,0.008,6,1.9,329,2.2,63.2,45.8,0.272,17.201,119,141,69
ETH/USDT,15m,0.5,0.015,0.008,8,1.9,329,2.2,63.2,49.5,0.321,20.324,143,146,40
ETH/USDT,15m,0.5,0.015,0.008,12,1.9,329,2.2,63.2,49.7,0.342,21.644,152,154,23
ETH/USDT,15m,0.5,0.015,0.008,16,1.9,329,2.2,63.2,50.0,0.348,22.024,157,157,15
ETH/USDT,15m,0.5,0.015,0.008,20,1.9,329,2.2,63.2,50.0,0.348,21.978,159,159,11
ETH/USDT,15m,0.5,0.015,0.008,24,1.9,329,2.2,63.2,49.8,0.343,21.684,160,161,8
ETH/USDT,15m,0.5,0.015,0.008,36,1.9,329,2.2,63.2,50.0,0.35,22.139,162,162,5
ETH/USDT,15m,0.5,0.015,0.008,48,1.9,329,2.2,63.2,49.8,0.345,21.837,162,163,4
ETH/USDT,15m,0.5,0.015,0.01,4,1.5,329,2.2,63.2,46.7,0.21,13.269,99,113,117
ETH/USDT,15m,0.5,0.015,0.01,6,1.5,329,2.2,63.2,52.0,0.31,19.583,129,119,81
ETH/USDT,15m,0.5,0.015,0.01,8,1.5,329,2.2,63.2,55.4,0.359,22.709,158,127,44
ETH/USDT,15m,0.5,0.015,0.01,12,1.5,329,2.2,63.2,56.0,0.384,24.305,168,132,29
ETH/USDT,15m,0.5,0.015,0.01,16,1.5,329,2.2,63.2,56.4,0.39,24.681,173,134,22
ETH/USDT,15m,0.5,0.015,0.01,20,1.5,329,2.2,63.2,55.7,0.379,23.988,175,139,15
ETH/USDT,15m,0.5,0.015,0.01,24,1.5,329,2.2,63.2,55.5,0.373,23.564,176,141,12
ETH/USDT,15m,0.5,0.015,0.01,36,1.5,329,2.2,63.2,55.5,0.38,24.045,178,143,8
ETH/USDT,15m,0.5,0.015,0.01,48,1.5,329,2.2,63.2,55.3,0.375,23.703,178,144,7
ETH/USDT,15m,0.5,0.02,0.008,4,2.5,329,2.2,63.2,28.1,0.21,13.303,56,143,130
ETH/USDT,15m,0.5,0.02,0.008,6,2.5,329,2.2,63.2,37.0,0.326,20.626,87,148,94
ETH/USDT,15m,0.5,0.02,0.008,8,2.5,329,2.2,63.2,42.1,0.409,25.874,112,154,63
ETH/USDT,15m,0.5,0.02,0.008,12,2.5,329,2.2,63.2,43.3,0.431,27.276,127,166,36
ETH/USDT,15m,0.5,0.02,0.008,16,2.5,329,2.2,63.2,44.4,0.453,28.648,136,170,23
ETH/USDT,15m,0.5,0.02,0.008,20,2.5,329,2.2,63.2,44.7,0.457,28.868,139,172,18
ETH/USDT,15m,0.5,0.02,0.008,24,2.5,329,2.2,63.2,44.8,0.456,28.805,141,174,14
ETH/USDT,15m,0.5,0.02,0.008,36,2.5,329,2.2,63.2,44.4,0.446,28.178,142,178,9
ETH/USDT,15m,0.5,0.02,0.008,48,2.5,329,2.2,63.2,44.4,0.443,28.023,143,179,7
ETH/USDT,15m,0.5,0.02,0.01,4,2.0,329,2.2,63.2,34.3,0.236,14.911,61,117,151
ETH/USDT,15m,0.5,0.02,0.01,6,2.0,329,2.2,63.2,42.5,0.361,22.846,94,127,108
ETH/USDT,15m,0.5,0.02,0.01,8,2.0,329,2.2,63.2,46.9,0.444,28.086,120,136,73
ETH/USDT,15m,0.5,0.02,0.01,12,2.0,329,2.2,63.2,49.1,0.472,29.844,139,144,46
ETH/USDT,15m,0.5,0.02,0.01,16,2.0,329,2.2,63.2,50.3,0.498,31.468,149,147,33
ETH/USDT,15m,0.5,0.02,0.01,20,2.0,329,2.2,63.2,50.0,0.492,31.118,153,153,23
ETH/USDT,15m,0.5,0.02,0.01,24,2.0,329,2.2,63.2,50.0,0.488,30.84,155,155,19
ETH/USDT,15m,0.5,0.02,0.01,36,2.0,329,2.2,63.2,49.2,0.472,29.854,156,161,12
ETH/USDT,15m,0.5,0.02,0.01,48,2.0,329,2.2,63.2,49.2,0.469,29.658,157,162,10
ETH/USDT,15m,0.5,0.02,0.015,4,1.3,329,2.2,63.2,44.8,0.238,15.032,65,80,184
ETH/USDT,15m,0.5,0.02,0.015,6,1.3,329,2.2,63.2,51.8,0.36,22.735,99,92,138
ETH/USDT,15m,0.5,0.02,0.015,8,1.3,329,2.2,63.2,56.4,0.475,30.009,132,102,95
ETH/USDT,15m,0.5,0.02,0.015,12,1.3,329,2.2,63.2,59.2,0.528,33.36,155,107,67
ETH/USDT,15m,0.5,0.02,0.015,16,1.3,329,2.2,63.2,60.2,0.574,36.276,171,113,45
ETH/USDT,15m,0.5,0.02,0.015,20,1.3,329,2.2,63.2,60.4,0.566,35.768,177,116,36
ETH/USDT,15m,0.5,0.02,0.015,24,1.3,329,2.2,63.2,59.9,0.555,35.09,179,120,30
ETH/USDT,15m,0.5,0.02,0.015,36,1.3,329,2.2,63.2,58.5,0.531,33.561,182,129,18
ETH/USDT,15m,0.5,0.02,0.015,48,1.3,329,2.2,63.2,58.6,0.528,33.369,184,130,15
ETH/USDT,15m,0.5,0.025,0.008,4,3.1,329,2.2,63.2,19.2,0.223,14.099,34,143,152
ETH/USDT,15m,0.5,0.025,0.008,6,3.1,329,2.2,63.2,25.9,0.336,21.253,53,152,124
ETH/USDT,15m,0.5,0.025,0.008,8,3.1,329,2.2,63.2,31.3,0.436,27.582,73,160,96
ETH/USDT,15m,0.5,0.025,0.008,12,3.1,329,2.2,63.2,36.5,0.475,30.002,100,174,55
ETH/USDT,15m,0.5,0.025,0.008,16,3.1,329,2.2,63.2,37.8,0.512,32.386,108,178,43
ETH/USDT,15m,0.5,0.025,0.008,20,3.1,329,2.2,63.2,39.1,0.516,32.652,116,181,32
ETH/USDT,15m,0.5,0.025,0.008,24,3.1,329,2.2,63.2,38.9,0.51,32.23,117,184,28
ETH/USDT,15m,0.5,0.025,0.008,36,3.1,329,2.2,63.2,38.4,0.486,30.697,119,191,19
ETH/USDT,15m,0.5,0.025,0.008,48,3.1,329,2.2,63.2,38.5,0.484,30.588,121,193,15
ETH/USDT,15m,0.5,0.025,0.01,4,2.5,329,2.2,63.2,24.5,0.254,16.03,38,117,174
ETH/USDT,15m,0.5,0.025,0.01,6,2.5,329,2.2,63.2,31.4,0.381,24.099,59,129,141
ETH/USDT,15m,0.5,0.025,0.01,8,2.5,329,2.2,63.2,36.0,0.474,29.976,80,142,107
ETH/USDT,15m,0.5,0.025,0.01,12,2.5,329,2.2,63.2,42.0,0.515,32.546,110,152,67
ETH/USDT,15m,0.5,0.025,0.01,16,2.5,329,2.2,63.2,43.3,0.551,34.829,119,156,54
ETH/USDT,15m,0.5,0.025,0.01,20,2.5,329,2.2,63.2,43.8,0.547,34.556,128,164,37
ETH/USDT,15m,0.5,0.025,0.01,24,2.5,329,2.2,63.2,43.7,0.536,33.895,129,166,34
ETH/USDT,15m,0.5,0.025,0.01,36,2.5,329,2.2,63.2,42.7,0.504,31.873,131,176,22
ETH/USDT,15m,0.5,0.025,0.01,48,2.5,329,2.2,63.2,42.9,0.505,31.902,133,177,19
ETH/USDT,15m,0.5,0.025,0.015,4,1.7,329,2.2,63.2,33.9,0.257,16.25,41,80,208
ETH/USDT,15m,0.5,0.025,0.015,6,1.7,329,2.2,63.2,40.1,0.382,24.141,63,94,172
ETH/USDT,15m,0.5,0.025,0.015,8,1.7,329,2.2,63.2,44.8,0.503,31.812,86,106,137
ETH/USDT,15m,0.5,0.025,0.015,12,1.7,329,2.2,63.2,51.5,0.558,35.277,122,115,92
ETH/USDT,15m,0.5,0.025,0.015,16,1.7,329,2.2,63.2,52.5,0.611,38.651,136,123,70
ETH/USDT,15m,0.5,0.025,0.015,20,1.7,329,2.2,63.2,53.6,0.611,38.659,148,128,53
ETH/USDT,15m,0.5,0.025,0.015,24,1.7,329,2.2,63.2,52.8,0.591,37.374,149,133,47
ETH/USDT,15m,0.5,0.025,0.015,36,1.7,329,2.2,63.2,51.3,0.546,34.522,154,146,29
ETH/USDT,15m,0.5,0.025,0.015,48,1.7,329,2.2,63.2,51.5,0.548,34.617,156,147,26
ETH/USDT,15m,0.5,0.025,0.02,4,1.2,329,2.2,63.2,49.4,0.313,19.805,42,43,244
ETH/USDT,15m,0.5,0.025,0.02,6,1.2,329,2.2,63.2,51.6,0.453,28.661,66,62,201
ETH/USDT,15m,0.5,0.025,0.02,8,1.2,329,2.2,63.2,56.7,0.599,37.847,93,71,165
ETH/USDT,15m,0.5,0.025,0.02,12,1.2,329,2.2,63.2,60.3,0.62,39.223,132,87,110
ETH/USDT,15m,0.5,0.025,0.02,16,1.2,329,2.2,63.2,59.8,0.666,42.129,146,98,85
ETH/USDT,15m,0.5,0.025,0.02,20,1.2,329,2.2,63.2,60.5,0.657,41.518,158,103,68
ETH/USDT,15m,0.5,0.025,0.02,24,1.2,329,2.2,63.2,60.0,0.63,39.81,162,108,59
ETH/USDT,15m,0.5,0.025,0.02,36,1.2,329,2.2,63.2,57.3,0.55,34.758,168,125,36
ETH/USDT,15m,0.5,0.025,0.02,48,1.2,329,2.2,63.2,57.0,0.538,33.996,170,128,31
ETH/USDT,15m,0.5,0.03,0.008,4,3.8,329,2.2,63.2,12.3,0.224,14.143,20,143,166
ETH/USDT,15m,0.5,0.03,0.008,6,3.8,329,2.2,63.2,20.0,0.365,23.062,38,152,139
ETH/USDT,15m,0.5,0.03,0.008,8,3.8,329,2.2,63.2,26.4,0.477,30.166,58,162,109
ETH/USDT,15m,0.5,0.03,0.008,12,3.8,329,2.2,63.2,31.8,0.537,33.953,82,176,71
ETH/USDT,15m,0.5,0.03,0.008,16,3.8,329,2.2,63.2,33.3,0.575,36.346,91,182,56
ETH/USDT,15m,0.5,0.03,0.008,20,3.8,329,2.2,63.2,34.4,0.575,36.338,98,187,44
ETH/USDT,15m,0.5,0.03,0.008,24,3.8,329,2.2,63.2,34.8,0.568,35.913,102,191,36
ETH/USDT,15m,0.5,0.03,0.008,36,3.8,329,2.2,63.2,34.3,0.532,33.618,104,199,26
ETH/USDT,15m,0.5,0.03,0.008,48,3.8,329,2.2,63.2,34.0,0.519,32.793,104,202,23
ETH/USDT,15m,0.5,0.03,0.01,4,3.0,329,2.2,63.2,15.2,0.25,15.826,21,117,191
ETH/USDT,15m,0.5,0.03,0.01,6,3.0,329,2.2,63.2,24.1,0.402,25.395,41,129,159
ETH/USDT,15m,0.5,0.03,0.01,8,3.0,329,2.2,63.2,29.8,0.502,31.714,61,144,124
ETH/USDT,15m,0.5,0.03,0.01,12,3.0,329,2.2,63.2,36.5,0.567,35.846,89,155,85
ETH/USDT,15m,0.5,0.03,0.01,16,3.0,329,2.2,63.2,37.9,0.6,37.961,99,162,68
ETH/USDT,15m,0.5,0.03,0.01,20,3.0,329,2.2,63.2,38.1,0.588,37.202,106,172,51
ETH/USDT,15m,0.5,0.03,0.01,24,3.0,329,2.2,63.2,38.6,0.575,36.347,110,175,44
ETH/USDT,15m,0.5,0.03,0.01,36,3.0,329,2.2,63.2,37.7,0.538,33.991,112,185,32
ETH/USDT,15m,0.5,0.03,0.01,48,3.0,329,2.2,63.2,37.5,0.518,32.72,112,187,30
ETH/USDT,15m,0.5,0.03,0.015,4,2.0,329,2.2,63.2,22.3,0.257,16.232,23,80,226
ETH/USDT,15m,0.5,0.03,0.015,6,2.0,329,2.2,63.2,31.9,0.401,25.351,44,94,191
ETH/USDT,15m,0.5,0.03,0.015,8,2.0,329,2.2,63.2,37.8,0.528,33.359,65,107,157
ETH/USDT,15m,0.5,0.03,0.015,12,2.0,329,2.2,63.2,44.1,0.588,37.201,94,119,116
ETH/USDT,15m,0.5,0.03,0.015,16,2.0,329,2.2,63.2,45.3,0.629,39.781,106,128,95
ETH/USDT,15m,0.5,0.03,0.015,20,2.0,329,2.2,63.2,45.4,0.6,37.903,113,136,80
ETH/USDT,15m,0.5,0.03,0.015,24,2.0,329,2.2,63.2,44.8,0.552,34.869,117,144,68
ETH/USDT,15m,0.5,0.03,0.015,36,2.0,329,2.2,63.2,43.3,0.495,31.308,123,161,45
ETH/USDT,15m,0.5,0.03,0.015,48,2.0,329,2.2,63.2,43.2,0.46,29.084,123,162,44
ETH/USDT,15m,0.5,0.03,0.02,4,1.5,329,2.2,63.2,34.8,0.313,19.784,23,43,263
ETH/USDT,15m,0.5,0.03,0.02,6,1.5,329,2.2,63.2,42.1,0.462,29.181,45,62,222
ETH/USDT,15m,0.5,0.03,0.02,8,1.5,329,2.2,63.2,47.9,0.605,38.233,67,73,189
ETH/USDT,15m,0.5,0.03,0.02,12,1.5,329,2.2,63.2,51.8,0.635,40.156,99,92,138
ETH/USDT,15m,0.5,0.03,0.02,16,1.5,329,2.2,63.2,52.5,0.677,42.779,115,104,110
ETH/USDT,15m,0.5,0.03,0.02,20,1.5,329,2.2,63.2,52.4,0.64,40.431,122,111,96
ETH/USDT,15m,0.5,0.03,0.02,24,1.5,329,2.2,63.2,52.2,0.583,36.852,128,117,84
ETH/USDT,15m,0.5,0.03,0.02,36,1.5,329,2.2,63.2,49.1,0.482,30.487,136,141,52
ETH/USDT,15m,0.5,0.03,0.02,48,1.5,329,2.2,63.2,48.6,0.433,27.406,136,144,49
ETH/USDT,15m,0.5,0.03,0.025,4,1.2,329,2.2,63.2,49.0,0.362,22.876,24,25,280
ETH/USDT,15m,0.5,0.03,0.025,6,1.2,329,2.2,63.2,53.5,0.494,31.262,46,40,243
ETH/USDT,15m,0.5,0.03,0.025,8,1.2,329,2.2,63.2,56.9,0.624,39.426,70,53,206
ETH/USDT,15m,0.5,0.03,0.025,12,1.2,329,2.2,63.2,58.0,0.637,40.265,102,74,153
ETH/USDT,15m,0.5,0.03,0.025,16,1.2,329,2.2,63.2,57.3,0.648,40.973,118,88,123
ETH/USDT,15m,0.5,0.03,0.025,20,1.2,329,2.2,63.2,57.1,0.602,38.047,125,94,110
ETH/USDT,15m,0.5,0.03,0.025,24,1.2,329,2.2,63.2,57.2,0.559,35.321,131,98,100
ETH/USDT,15m,0.5,0.03,0.025,36,1.2,329,2.2,63.2,53.2,0.405,25.58,141,124,64
ETH/USDT,15m,0.5,0.03,0.025,48,1.2,329,2.2,63.2,51.6,0.332,20.977,141,132,56
ETH/USDT,15m,0.5,0.04,0.008,4,5.0,329,2.2,63.2,5.9,0.228,14.441,9,143,177
ETH/USDT,15m,0.5,0.04,0.008,6,5.0,329,2.2,63.2,11.1,0.372,23.543,19,152,158
ETH/USDT,15m,0.5,0.04,0.008,8,5.0,329,2.2,63.2,13.8,0.465,29.391,26,163,140
ETH/USDT,15m,0.5,0.04,0.008,12,5.0,329,2.2,63.2,16.5,0.472,29.843,36,182,111
ETH/USDT,15m,0.5,0.04,0.008,16,5.0,329,2.2,63.2,18.1,0.512,32.372,42,190,97
ETH/USDT,15m,0.5,0.04,0.008,20,5.0,329,2.2,63.2,20.6,0.503,31.771,52,201,76
ETH/USDT,15m,0.5,0.04,0.008,24,5.0,329,2.2,63.2,23.9,0.535,33.829,65,207,57
ETH/USDT,15m,0.5,0.04,0.008,36,5.0,329,2.2,63.2,23.8,0.494,31.257,67,215,47
ETH/USDT,15m,0.5,0.04,0.008,48,5.0,329,2.2,63.2,24.0,0.472,29.828,69,218,42
ETH/USDT,15m,0.5,0.04,0.01,4,4.0,329,2.2,63.2,7.9,0.258,16.317,10,117,202
ETH/USDT,15m,0.5,0.04,0.01,6,4.0,329,2.2,63.2,13.4,0.411,25.956,20,129,180
ETH/USDT,15m,0.5,0.04,0.01,8,4.0,329,2.2,63.2,16.2,0.495,31.265,28,145,156
ETH/USDT,15m,0.5,0.04,0.01,12,4.0,329,2.2,63.2,21.1,0.52,32.85,43,161,125
ETH/USDT,15m,0.5,0.04,0.01,16,4.0,329,2.2,63.2,22.4,0.553,34.964,49,170,110
ETH/USDT,15m,0.5,0.04,0.01,20,4.0,329,2.2,63.2,24.2,0.529,33.425,59,185,85
ETH/USDT,15m,0.5,0.04,0.01,24,4.0,329,2.2,63.2,27.4,0.55,34.776,72,191,66
ETH/USDT,15m,0.5,0.04,0.01,36,4.0,329,2.2,63.2,26.9,0.51,32.215,74,201,54
ETH/USDT,15m,0.5,0.04,0.01,48,4.0,329,2.2,63.2,27.2,0.479,30.259,76,203,50
ETH/USDT,15m,0.5,0.04,0.015,4,2.7,329,2.2,63.2,12.1,0.263,16.629,11,80,238
ETH/USDT,15m,0.5,0.04,0.015,6,2.7,329,2.2,63.2,18.3,0.406,25.678,21,94,214
ETH/USDT,15m,0.5,0.04,0.015,8,2.7,329,2.2,63.2,21.7,0.517,32.715,30,108,191
ETH/USDT,15m,0.5,0.04,0.015,12,2.7,329,2.2,63.2,28.0,0.551,34.845,47,121,161
ETH/USDT,15m,0.5,0.04,0.015,16,2.7,329,2.2,63.2,28.0,0.579,36.578,53,136,140
ETH/USDT,15m,0.5,0.04,0.015,20,2.7,329,2.2,63.2,30.3,0.543,34.355,64,147,118
ETH/USDT,15m,0.5,0.04,0.015,24,2.7,329,2.2,63.2,32.9,0.53,33.487,77,157,95
ETH/USDT,15m,0.5,0.04,0.015,36,2.7,329,2.2,63.2,31.9,0.468,29.615,83,177,69
ETH/USDT,15m,0.5,0.04,0.015,48,2.7,329,2.2,63.2,32.3,0.415,26.233,85,178,66
ETH/USDT,15m,0.5,0.04,0.02,4,2.0,329,2.2,63.2,20.4,0.319,20.181,11,43,275
ETH/USDT,15m,0.5,0.04,0.02,6,2.0,329,2.2,63.2,25.3,0.463,29.256,21,62,246
ETH/USDT,15m,0.5,0.04,0.02,8,2.0,329,2.2,63.2,29.1,0.582,36.804,30,73,226
ETH/USDT,15m,0.5,0.04,0.02,12,2.0,329,2.2,63.2,33.3,0.581,36.759,47,94,188
ETH/USDT,15m,0.5,0.04,0.02,16,2.0,329,2.2,63.2,34.3,0.623,39.401,58,111,160
ETH/USDT,15m,0.5,0.04,0.02,20,2.0,329,2.2,63.2,36.7,0.567,35.862,69,119,141
ETH/USDT,15m,0.5,0.04,0.02,24,2.0,329,2.2,63.2,39.2,0.551,34.832,82,127,120
ETH/USDT,15m,0.5,0.04,0.02,36,2.0,329,2.2,63.2,37.9,0.484,30.574,94,154,81
ETH/USDT,15m,0.5,0.04,0.02,48,2.0,329,2.2,63.2,38.0,0.414,26.199,97,158,74
ETH/USDT,15m,0.5,0.04,0.025,4,1.6,329,2.2,63.2,30.6,0.366,23.141,11,25,293
ETH/USDT,15m,0.5,0.04,0.025,6,1.6,329,2.2,63.2,34.4,0.491,31.058,21,40,268
ETH/USDT,15m,0.5,0.04,0.025,8,1.6,329,2.2,63.2,36.1,0.595,37.6,30,53,246
ETH/USDT,15m,0.5,0.04,0.025,12,1.6,329,2.2,63.2,38.2,0.574,36.27,47,76,206
ETH/USDT,15m,0.5,0.04,0.025,16,1.6,329,2.2,63.2,39.2,0.578,36.563,58,90,181
ETH/USDT,15m,0.5,0.04,0.025,20,1.6,329,2.2,63.2,41.6,0.527,33.343,69,97,163
ETH/USDT,15m,0.5,0.04,0.025,24,1.6,329,2.2,63.2,44.9,0.572,36.148,83,102,144
ETH/USDT,15m,0.5,0.04,0.025,36,1.6,329,2.2,63.2,43.0,0.463,29.291,99,131,99
ETH/USDT,15m,0.5,0.04,0.025,48,1.6,329,2.2,63.2,42.8,0.379,23.945,104,139,86
ETH/USDT,15m,0.5,0.05,0.008,4,6.2,329,2.2,63.2,2.7,0.238,15.056,4,143,182
ETH/USDT,15m,0.5,0.05,0.008,6,6.2,329,2.2,63.2,5.6,0.38,24.039,9,152,168
ETH/USDT,15m,0.5,0.05,0.008,8,6.2,329,2.2,63.2,7.9,0.478,30.248,14,163,152
ETH/USDT,15m,0.5,0.05,0.008,12,6.2,329,2.2,63.2,9.9,0.457,28.92,20,182,127
ETH/USDT,15m,0.5,0.05,0.008,16,6.2,329,2.2,63.2,11.6,0.514,32.504,25,191,113
ETH/USDT,15m,0.5,0.05,0.008,20,6.2,329,2.2,63.2,13.2,0.511,32.337,31,204,94
ETH/USDT,15m,0.5,0.05,0.008,24,6.2,329,2.2,63.2,17.3,0.587,37.122,44,211,74
ETH/USDT,15m,0.5,0.05,0.008,36,6.2,329,2.2,63.2,19.5,0.558,35.288,53,219,57
ETH/USDT,15m,0.5,0.05,0.008,48,6.2,329,2.2,63.2,19.6,0.533,33.675,54,222,53
ETH/USDT,15m,0.5,0.05,0.01,4,5.0,329,2.2,63.2,3.3,0.266,16.807,4,117,208
ETH/USDT,15m,0.5,0.05,0.01,6,5.0,329,2.2,63.2,6.5,0.416,26.282,9,129,191
ETH/USDT,15m,0.5,0.05,0.01,8,5.0,329,2.2,63.2,9.9,0.514,32.507,16,145,168
ETH/USDT,15m,0.5,0.05,0.01,12,5.0,329,2.2,63.2,13.0,0.51,32.216,24,161,144
ETH/USDT,15m,0.5,0.05,0.01,16,5.0,329,2.2,63.2,14.9,0.547,34.591,30,171,128
ETH/USDT,15m,0.5,0.05,0.01,20,5.0,329,2.2,63.2,16.0,0.525,33.181,36,189,104
ETH/USDT,15m,0.5,0.05,0.01,24,5.0,329,2.2,63.2,19.9,0.585,36.954,49,197,83
ETH/USDT,15m,0.5,0.05,0.01,36,5.0,329,2.2,63.2,21.9,0.556,35.131,58,207,64
ETH/USDT,15m,0.5,0.05,0.01,48,5.0,329,2.2,63.2,22.0,0.522,32.991,59,209,61
ETH/USDT,15m,0.5,0.05,0.015,4,3.3,329,2.2,63.2,5.9,0.274,17.312,5,80,244
ETH/USDT,15m,0.5,0.05,0.015,6,3.3,329,2.2,63.2,9.6,0.414,26.195,10,94,225
ETH/USDT,15m,0.5,0.05,0.015,8,3.3,329,2.2,63.2,14.3,0.543,34.341,18,108,203
ETH/USDT,15m,0.5,0.05,0.015,12,3.3,329,2.2,63.2,18.2,0.548,34.661,27,121,181
ETH/USDT,15m,0.5,0.05,0.015,16,3.3,329,2.2,63.2,19.5,0.583,36.848,33,136,160
ETH/USDT,15m,0.5,0.05,0.015,20,3.3,329,2.2,63.2,21.3,0.545,34.425,40,148,141
ETH/USDT,15m,0.5,0.05,0.015,24,3.3,329,2.2,63.2,24.9,0.58,36.662,53,160,116
